""	"submission_name"	"submission_date"	"template_name"	"response_component"	"curation_date"	"cohort"	"age_min"	"age_max"	"age_units"	"number_subjects"	"tissue_type"	"tissue_type_term_id"	"response_component_original"	"is_model"	"response_behavior_type"	"response_behavior"	"comparison"	"baseline_time_event"	"time_point"	"time_point_units"	"exposure_material_id"	"additional_exposure_material"	"target_pathogen_taxonid"	"vaccine_year"	"adjuvant"	"route"	"scheduling"	"publication_reference_id"	"publication_reference_url"	"publication_date"	"signature_source"	"signature_source_url"	"comments"	"response_comp_orig_cnt"	"response_comp_cnt"	"sig_subm_id"	"sig_row_id"	"row_key"	"signature_file"	"signature_file_complete"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"OSCAR"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"OSCAR"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"KCNC3"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"KCNC3"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"C19orf38"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"C19orf38"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"IGSF6"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"IGSF6"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"SLC37A2"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"SLC37A2"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"ARHGEF11"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"ARHGEF11"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"SULF2"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"SULF2"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"LRRK1"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"LRRK1"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"JAML"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"AMICA1"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"HLA-DQB1"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"HLA-DQB1"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"CTSH"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"CTSH"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"TIMP2"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"TIMP2"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"ALCAM"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"ALCAM"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"CLEC4A"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"CLEC4A"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"CST3"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"CST3"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"SEMA3C"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"SEMA3C"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"FGD2"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"FGD2"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"HLA-DRB1"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"HLA-DRB1"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"CIITA"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"CIITA"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"GCA"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"GCA"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"CARD9"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"CARD9"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"EMILIN2"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"EMILIN2"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"PRPF31"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"PRPF31"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"NOD2"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"NOD2"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"HLA-DMB"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"HLA-DMB"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"ANXA5"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"ANXA5"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"GABBR1"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"GABBR1"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"MARCHF1"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"MARCH1"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"HPSE"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"HPSE"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"HLA-DPA1"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"HLA-DPA1"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"BMF"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"BMF"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"GRN"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"GRN"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
""	"hipc_vac_gene_28099485_17"	"2017.01.19"	"hipc_vac_gene_28099485_17"	"AHR"	""	""	"18"	"49"	"years"	"20"	"natural killer cell"	"CL:0000623"	"AHR"	"N"	"gene expression"	"down"	"28d vs 0d"	"time of vaccination"	"28"	"days"	"VO:0004903"	""	"400788"	"2005mv"	"AS03 (VO:0001320)"	"intramuscular"	""	"28099485"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/"	"2017"	"s4_nkc_d28"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5242433/bin/pone.0167488.s005.xlsx' target='_blank'>pone.0167488.s005.xlsx</a>"	""	"62"	"62"	"17"	"458"	"28099485_17_458"	"hipc_vac_gene_sig_28099485_17.txt"	"hipc_vac_gene_sig_complete_28099485_17.txt"
