""	"submission_name"	"submission_date"	"template_name"	"response_component"	"curation_date"	"cohort"	"age_min"	"age_max"	"age_units"	"number_subjects"	"tissue_type"	"tissue_type_term_id"	"response_component_original"	"is_model"	"response_behavior_type"	"response_behavior"	"comparison"	"baseline_time_event"	"time_point"	"time_point_units"	"exposure_material_id"	"additional_exposure_material"	"target_pathogen_taxonid"	"vaccine_year"	"adjuvant"	"route"	"scheduling"	"publication_reference_id"	"publication_date"	"publication_reference_url"	"signature_source"	"signature_source_url"	"comments"	"response_comp_orig_cnt"	"response_comp_cnt"	"sig_subm_id"	"sig_row_id"	"row_key"	"signature_file"	"signature_file_complete"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"ICAM1"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"ICAM1"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"IER3"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"IER3"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"IFI44"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"IFI44"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"IFI44L"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"IFI44L"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"IFIT1"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"IFIT1"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"IFIT3"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"IFIT3"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"IGF2R"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"IGF2R"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"IL15"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"IL15"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"CXCR1"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"CXCR1"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"IRF1"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"IRF1"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"KCNJ15"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"KCNJ15"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"ATG2A"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"ATG2A"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"LAP3"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"LAP3"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"LIMK2"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"LIMK2"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"MCL1"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"MCL1"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"MX1"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"MX1"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"MXD1"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"MXD1"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"NFIL3"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"NFIL3"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"OR2V2"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"OR2V2"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"NAMPT"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"NAMPT"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"PFKFB3"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"PFKFB3"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"PTPRJ"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"PTPRJ"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"RSAD2"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"RSAD2"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"SERPING1"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"SERPING1"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"SLC12A7"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"SLC12A7"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"SLC35A2"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"SLC35A2"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"SOCS3"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"SOCS3"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"SOD2"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"SOD2"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"STAT1"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"STAT1"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"TBXT"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"TBXT"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"UBE2L6"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"UBE2L6"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"VNN2"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"VNN2"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"WARS1"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"WARS"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
