""	"submission_name"	"submission_date"	"template_name"	"response_component"	"curation_date"	"cohort"	"age_min"	"age_max"	"age_units"	"number_subjects"	"tissue_type"	"tissue_type_term_id"	"response_component_original"	"is_model"	"response_behavior_type"	"response_behavior"	"comparison"	"baseline_time_event"	"time_point"	"time_point_units"	"exposure_material_id"	"additional_exposure_material"	"target_pathogen_taxonid"	"vaccine_year"	"adjuvant"	"route"	"scheduling"	"publication_reference_id"	"publication_reference_url"	"publication_date"	"signature_source"	"signature_source_url"	"comments"	"response_comp_orig_cnt"	"response_comp_cnt"	"sig_subm_id"	"sig_row_id"	"row_key"	"signature_file"	"signature_file_complete"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"HERC5"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"HERC5"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"SAMD9L"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"SAMD9L"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"MX2"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"MX2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"RSAD2"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"RSAD2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"OASL"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"OASL"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"OAS3"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"OAS3"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"DDX60"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"DDX60"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"TRIM5"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"TRIM5"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"XAF1"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"XAF1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"IFIH1"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"IFIH1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"IFIH1"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"MDA-5"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"SAMD9"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"SAMD9"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"LAMP3"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"LAMP3"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"RGL1"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"RGL1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"PNPT1"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"PNPT1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"OAS2"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"OAS2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"OAS1"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"OAS1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"PARP9"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"PARP9"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"IFI44"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"IFI44"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"MYOF"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"MYOF"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
""	"hipc_vac_gene_19029902_1"	"2008.11.26"	"hipc_vac_gene_19029902_1"	"IFI44L"	""	""	"18"	"45"	"years"	"15"	"peripheral blood mononuclear cell"	"CL:2000001"	"IFI44L"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0003134"	""	"11090"	""	""	""	""	"19029902"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/"	"2009"	"Fig1 & Suppl Fig 3"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/figure/F1/' target='_blank'>figure/F1</a>; <a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4049462/bin/NIHMS593578-supplement-01.pdf' target='_blank'>supplement-01.pdf</a>"	""	"48"	"47"	"1"	"358"	"19029902_1_358"	"hipc_vac_gene_sig_19029902_1.txt"	"hipc_vac_gene_sig_complete_19029902_1.txt"
